seed_item_id,recommended_product_id,score
475629,332,20
475629,2809,20
474427,11338,28
474427,10858,28
474427,79141,22
474427,332,20
474427,2809,20
474408,11338,28
474408,10858,28
474408,79141,22
474408,332,20
474408,2809,20
444917,11338,28
444917,10858,28
444917,79141,22
444917,332,20
444917,2809,20
446706,11338,28
446706,10858,28
446706,79141,22
446706,332,20
446706,2809,20
447659,11338,28
447659,10858,28
447659,79141,22
447659,332,20
447659,2809,20
449080,11338,28
449080,10858,28
449080,79141,22
449080,332,20
449080,2809,20
453313,11338,28
453313,10858,28
453313,79141,22
453313,332,20
453313,2809,20
455425,11338,28
455425,10858,28
455425,79141,22
455425,332,20
455425,2809,20
456321,11338,28
456321,10858,28
456321,79141,22
456321,332,20
456321,2809,20
456879,11338,28
456879,10858,28
456879,79141,22
456879,332,20
456879,2809,20
456898,11338,28
456898,10858,28
456898,79141,22
456898,332,20
456898,2809,20
457860,11338,28
457860,10858,28
457860,79141,22
457860,332,20
457860,2809,20
458202,11338,28
458202,10858,28
458202,79141,22
458202,332,20
458202,2809,20
459035,11338,28
459035,10858,28
459035,79141,22
459035,332,20
459035,2809,20
459781,11338,28
459781,10858,28
459781,79141,22
459781,332,20
459781,2809,20
461162,11338,28
461162,10858,28
461162,79141,22
461162,332,20
461162,2809,20
463492,11338,28
463492,10858,28
463492,79141,22
463492,332,20
463492,2809,20
463844,11338,28
463844,10858,28
463844,79141,22
463844,332,20
463844,2809,20
23836,11338,28
23836,10858,28
23836,79141,22
23836,332,20
23836,2809,20
23852,11338,28
23852,10858,28
23852,79141,22
23852,332,20
23852,2809,20
23878,11338,28
23878,10858,28
23878,79141,22
23878,332,20
23878,2809,20
23932,11338,28
23932,10858,28
23932,79141,22
23932,332,20
23932,2809,20
23507,11338,28
23507,10858,28
23507,79141,22
23507,332,20
23507,2809,20
23522,11338,28
23522,10858,28
23522,79141,22
23522,332,20
23522,2809,20
23554,11338,28
23554,10858,28
23554,79141,22
23554,332,20
23554,2809,20
23565,11338,28
23565,10858,28
23565,79141,22
23565,332,20
23565,2809,20
23568,11338,28
23568,10858,28
23568,79141,22
23568,332,20
23568,2809,20
23593,11338,28
23593,10858,28
23593,79141,22
23593,332,20
23593,2809,20
23601,11338,28
23601,10858,28
23601,79141,22
23601,332,20
23601,2809,20
23611,11338,28
23611,10858,28
23611,79141,22
23611,332,20
23611,2809,20
23623,11338,28
23623,10858,28
23623,79141,22
23623,332,20
23623,2809,20
23652,11338,28
23652,10858,28
23652,79141,22
23652,332,20
23652,2809,20
23660,11338,28
23660,10858,28
23660,79141,22
23660,332,20
23660,2809,20
23356,11338,28
23356,10858,28
23356,79141,22
23356,332,20
23356,2809,20
24059,11338,28
24059,10858,28
24059,79141,22
24059,332,20
24059,2809,20
24080,11338,28
24080,10858,28
24080,79141,22
24080,332,20
24080,2809,20
24083,11338,28
24083,10858,28
24083,79141,22
24083,332,20
24083,2809,20
24098,11338,28
24098,10858,28
24098,79141,22
24098,332,20
24098,2809,20
24143,11338,28
24143,10858,28
24143,79141,22
24143,332,20
24143,2809,20
24148,11338,28
24148,10858,28
24148,79141,22
24148,332,20
24148,2809,20
24152,11338,28
24152,10858,28
24152,79141,22
24152,332,20
24152,2809,20
23666,11338,28
23666,10858,28
23666,79141,22
23666,332,20
23666,2809,20
23672,11338,28
23672,10858,28
23672,79141,22
23672,332,20
23672,2809,20
23708,11338,28
23708,10858,28
23708,79141,22
23708,332,20
23708,2809,20
23740,11338,28
23740,10858,28
23740,79141,22
23740,332,20
23740,2809,20
23744,11338,28
23744,10858,28
23744,79141,22
23744,332,20
23744,2809,20
23793,11338,28
23793,10858,28
23793,79141,22
23793,332,20
23793,2809,20
23803,11338,28
23803,10858,28
23803,79141,22
23803,332,20
23803,2809,20
23811,11338,28
23811,10858,28
23811,79141,22
23811,332,20
23811,2809,20
23824,11338,28
23824,10858,28
23824,79141,22
23824,332,20
23824,2809,20
24271,11338,28
24271,10858,28
24271,79141,22
24271,332,20
24271,2809,20
24289,11338,28
24289,10858,28
24289,79141,22
24289,332,20
24289,2809,20
24322,11338,28
24322,10858,28
24322,79141,22
24322,332,20
24322,2809,20
24337,11338,28
24337,10858,28
24337,79141,22
24337,332,20
24337,2809,20
24362,11338,28
24362,10858,28
24362,79141,22
24362,332,20
24362,2809,20
24372,11338,28
24372,10858,28
24372,79141,22
24372,332,20
24372,2809,20
24395,11338,28
24395,10858,28
24395,79141,22
24395,332,20
24395,2809,20
24416,11338,28
24416,10858,28
24416,79141,22
24416,332,20
24416,2809,20
24426,11338,28
24426,10858,28
24426,79141,22
24426,332,20
24426,2809,20
24430,11338,28
24430,10858,28
24430,79141,22
24430,332,20
24430,2809,20
24492,11338,28
24492,10858,28
24492,79141,22
24492,332,20
24492,2809,20
23939,11338,28
23939,10858,28
23939,79141,22
23939,332,20
23939,2809,20
23996,11338,28
23996,10858,28
23996,79141,22
23996,332,20
23996,2809,20
24006,11338,28
24006,10858,28
24006,79141,22
24006,332,20
24006,2809,20
24008,11338,28
24008,10858,28
24008,79141,22
24008,332,20
24008,2809,20
24058,11338,28
24058,10858,28
24058,79141,22
24058,332,20
24058,2809,20
23144,11338,28
23144,10858,28
23144,79141,22
23144,332,20
23144,2809,20
23153,11338,28
23153,10858,28
23153,79141,22
23153,332,20
23153,2809,20
23161,11338,28
23161,10858,28
23161,79141,22
23161,332,20
23161,2809,20
23173,11338,28
23173,10858,28
23173,79141,22
23173,332,20
23173,2809,20
23180,11338,28
23180,10858,28
23180,79141,22
23180,332,20
23180,2809,20
23203,11338,28
23203,10858,28
23203,79141,22
23203,332,20
23203,2809,20
23206,11338,28
23206,10858,28
23206,79141,22
23206,332,20
23206,2809,20
23223,11338,28
23223,10858,28
23223,79141,22
23223,332,20
23223,2809,20
23227,11338,28
23227,10858,28
23227,79141,22
23227,332,20
23227,2809,20
23237,11338,28
23237,10858,28
23237,79141,22
23237,332,20
23237,2809,20
24623,11338,28
24623,10858,28
24623,79141,22
24623,332,20
24623,2809,20
24625,11338,28
24625,10858,28
24625,79141,22
24625,332,20
24625,2809,20
24633,11338,28
24633,10858,28
24633,79141,22
24633,332,20
24633,2809,20
24157,11338,28
24157,10858,28
24157,79141,22
24157,332,20
24157,2809,20
24181,11338,28
24181,10858,28
24181,79141,22
24181,332,20
24181,2809,20
24250,11338,28
24250,10858,28
24250,79141,22
24250,332,20
24250,2809,20
24712,11338,28
24712,10858,28
24712,79141,22
24712,332,20
24712,2809,20
24713,11338,28
24713,10858,28
24713,79141,22
24713,332,20
24713,2809,20
24749,11338,28
24749,10858,28
24749,79141,22
24749,332,20
24749,2809,20
24538,11338,28
24538,10858,28
24538,79141,22
24538,332,20
24538,2809,20
24552,11338,28
24552,10858,28
24552,79141,22
24552,332,20
24552,2809,20
24558,11338,28
24558,10858,28
24558,79141,22
24558,332,20
24558,2809,20
24573,11338,28
24573,10858,28
24573,79141,22
24573,332,20
24573,2809,20
24574,11338,28
24574,10858,28
24574,79141,22
24574,332,20
24574,2809,20
24576,11338,28
24576,10858,28
24576,79141,22
24576,332,20
24576,2809,20
24578,11338,28
24578,10858,28
24578,79141,22
24578,332,20
24578,2809,20
24602,11338,28
24602,10858,28
24602,79141,22
24602,332,20
24602,2809,20
23466,11338,28
23466,10858,28
23466,79141,22
23466,332,20
23466,2809,20
23467,11338,28
23467,10858,28
23467,79141,22
23467,332,20
23467,2809,20
23473,11338,28
23473,10858,28
23473,79141,22
23473,332,20
23473,2809,20
23493,11338,28
23493,10858,28
23493,79141,22
23493,332,20
23493,2809,20
23137,11338,28
23137,10858,28
23137,79141,22
23137,332,20
23137,2809,20
22926,11338,28
22926,10858,28
22926,79141,22
22926,332,20
22926,2809,20
22942,11338,28
22942,10858,28
22942,79141,22
22942,332,20
22942,2809,20
23003,11338,28
23003,10858,28
23003,79141,22
23003,332,20
23003,2809,20
23023,11338,28
23023,10858,28
23023,79141,22
23023,332,20
23023,2809,20
23034,11338,28
23034,10858,28
23034,79141,22
23034,332,20
23034,2809,20
24937,11338,28
24937,10858,28
24937,79141,22
24937,332,20
24937,2809,20
24938,11338,28
24938,10858,28
24938,79141,22
24938,332,20
24938,2809,20
24940,11338,28
24940,10858,28
24940,79141,22
24940,332,20
24940,2809,20
24963,11338,28
24963,10858,28
24963,79141,22
24963,332,20
24963,2809,20
24634,11338,28
24634,10858,28
24634,79141,22
24634,332,20
24634,2809,20
24645,11338,28
24645,10858,28
24645,79141,22
24645,332,20
24645,2809,20
24666,11338,28
24666,10858,28
24666,79141,22
24666,332,20
24666,2809,20
24670,11338,28
24670,10858,28
24670,79141,22
24670,332,20
24670,2809,20
24674,11338,28
24674,10858,28
24674,79141,22
24674,332,20
24674,2809,20
24692,11338,28
24692,10858,28
24692,79141,22
24692,332,20
24692,2809,20
24709,11338,28
24709,10858,28
24709,79141,22
24709,332,20
24709,2809,20
24793,11338,28
24793,10858,28
24793,79141,22
24793,332,20
24793,2809,20
24820,11338,28
24820,10858,28
24820,79141,22
24820,332,20
24820,2809,20
24824,11338,28
24824,10858,28
24824,79141,22
24824,332,20
24824,2809,20
24851,11338,28
24851,10858,28
24851,79141,22
24851,332,20
24851,2809,20
24853,11338,28
24853,10858,28
24853,79141,22
24853,332,20
24853,2809,20
24879,11338,28
24879,10858,28
24879,79141,22
24879,332,20
24879,2809,20
24905,11338,28
24905,10858,28
24905,79141,22
24905,332,20
24905,2809,20
24921,11338,28
24921,10858,28
24921,79141,22
24921,332,20
24921,2809,20
24928,11338,28
24928,10858,28
24928,79141,22
24928,332,20
24928,2809,20
23271,11338,28
23271,10858,28
23271,79141,22
23271,332,20
23271,2809,20
23313,11338,28
23313,10858,28
23313,79141,22
23313,332,20
23313,2809,20
23318,11338,28
23318,10858,28
23318,79141,22
23318,332,20
23318,2809,20
23349,11338,28
23349,10858,28
23349,79141,22
23349,332,20
23349,2809,20
22882,11338,28
22882,10858,28
22882,79141,22
22882,332,20
22882,2809,20
22888,11338,28
22888,10858,28
22888,79141,22
22888,332,20
22888,2809,20
22912,11338,28
22912,10858,28
22912,79141,22
22912,332,20
22912,2809,20
25265,11338,28
25265,10858,28
25265,79141,22
25265,332,20
25265,2809,20
25268,11338,28
25268,10858,28
25268,79141,22
25268,332,20
25268,2809,20
24977,11338,28
24977,10858,28
24977,79141,22
24977,332,20
24977,2809,20
24990,11338,28
24990,10858,28
24990,79141,22
24990,332,20
24990,2809,20
25008,11338,28
25008,10858,28
25008,79141,22
25008,332,20
25008,2809,20
25020,11338,28
25020,10858,28
25020,79141,22
25020,332,20
25020,2809,20
25029,11338,28
25029,10858,28
25029,79141,22
25029,332,20
25029,2809,20
25038,11338,28
25038,10858,28
25038,79141,22
25038,332,20
25038,2809,20
25039,11338,28
25039,10858,28
25039,79141,22
25039,332,20
25039,2809,20
25041,11338,28
25041,10858,28
25041,79141,22
25041,332,20
25041,2809,20
25074,11338,28
25074,10858,28
25074,79141,22
25074,332,20
25074,2809,20
25088,11338,28
25088,10858,28
25088,79141,22
25088,332,20
25088,2809,20
25095,11338,28
25095,10858,28
25095,79141,22
25095,332,20
25095,2809,20
25097,11338,28
25097,10858,28
25097,79141,22
25097,332,20
25097,2809,20
24776,11338,28
24776,10858,28
24776,79141,22
24776,332,20
24776,2809,20
24785,11338,28
24785,10858,28
24785,79141,22
24785,332,20
24785,2809,20
22683,11338,28
22683,10858,28
22683,79141,22
22683,332,20
22683,2809,20
22715,11338,28
22715,10858,28
22715,79141,22
22715,332,20
22715,2809,20
22718,11338,28
22718,10858,28
22718,79141,22
22718,332,20
22718,2809,20
22734,11338,28
22734,10858,28
22734,79141,22
22734,332,20
22734,2809,20
22736,11338,28
22736,10858,28
22736,79141,22
22736,332,20
22736,2809,20
25388,11338,28
25388,10858,28
25388,79141,22
25388,332,20
25388,2809,20
25398,11338,28
25398,10858,28
25398,79141,22
25398,332,20
25398,2809,20
25401,11338,28
25401,10858,28
25401,79141,22
25401,332,20
25401,2809,20
25189,11338,28
25189,10858,28
25189,79141,22
25189,332,20
25189,2809,20
25193,11338,28
25193,10858,28
25193,79141,22
25193,332,20
25193,2809,20
25203,11338,28
25203,10858,28
25203,79141,22
25203,332,20
25203,2809,20
25206,11338,28
25206,10858,28
25206,79141,22
25206,332,20
25206,2809,20
25251,11338,28
25251,10858,28
25251,79141,22
25251,332,20
25251,2809,20
25258,11338,28
25258,10858,28
25258,79141,22
25258,332,20
25258,2809,20
25261,11338,28
25261,10858,28
25261,79141,22
25261,332,20
25261,2809,20
25264,11338,28
25264,10858,28
25264,79141,22
25264,332,20
25264,2809,20
25520,11338,28
25520,10858,28
25520,79141,22
25520,332,20
25520,2809,20
25276,11338,28
25276,10858,28
25276,79141,22
25276,332,20
25276,2809,20
25292,11338,28
25292,10858,28
25292,79141,22
25292,332,20
25292,2809,20
25302,11338,28
25302,10858,28
25302,79141,22
25302,332,20
25302,2809,20
25307,11338,28
25307,10858,28
25307,79141,22
25307,332,20
25307,2809,20
25314,11338,28
25314,10858,28
25314,79141,22
25314,332,20
25314,2809,20
25345,11338,28
25345,10858,28
25345,79141,22
25345,332,20
25345,2809,20
23039,11338,28
23039,10858,28
23039,79141,22
23039,332,20
23039,2809,20
23065,11338,28
23065,10858,28
23065,79141,22
23065,332,20
23065,2809,20
23107,11338,28
23107,10858,28
23107,79141,22
23107,332,20
23107,2809,20
22590,11338,28
22590,10858,28
22590,79141,22
22590,332,20
22590,2809,20
22606,11338,28
22606,10858,28
22606,79141,22
22606,332,20
22606,2809,20
22642,11338,28
22642,10858,28
22642,79141,22
22642,332,20
22642,2809,20
22650,11338,28
22650,10858,28
22650,79141,22
22650,332,20
22650,2809,20
22673,11338,28
22673,10858,28
22673,79141,22
22673,332,20
22673,2809,20
22680,11338,28
22680,10858,28
22680,79141,22
22680,332,20
22680,2809,20
25627,11338,28
25627,10858,28
25627,79141,22
25627,332,20
25627,2809,20
25638,11338,28
25638,10858,28
25638,79141,22
25638,332,20
25638,2809,20
25645,11338,28
25645,10858,28
25645,79141,22
25645,332,20
25645,2809,20
25421,11338,28
25421,10858,28
25421,79141,22
25421,332,20
25421,2809,20
25429,11338,28
25429,10858,28
25429,79141,22
25429,332,20
25429,2809,20
25432,11338,28
25432,10858,28
25432,79141,22
25432,332,20
25432,2809,20
25441,11338,28
25441,10858,28
25441,79141,22
25441,332,20
25441,2809,20
25455,11338,28
25455,10858,28
25455,79141,22
25455,332,20
25455,2809,20
25457,11338,28
25457,10858,28
25457,79141,22
25457,332,20
25457,2809,20
25464,11338,28
25464,10858,28
25464,79141,22
25464,332,20
25464,2809,20
25467,11338,28
25467,10858,28
25467,79141,22
25467,332,20
25467,2809,20
25472,11338,28
25472,10858,28
25472,79141,22
25472,332,20
25472,2809,20
25488,11338,28
25488,10858,28
25488,79141,22
25488,332,20
25488,2809,20
25495,11338,28
25495,10858,28
25495,79141,22
25495,332,20
25495,2809,20
25496,11338,28
25496,10858,28
25496,79141,22
25496,332,20
25496,2809,20
25506,11338,28
25506,10858,28
25506,79141,22
25506,332,20
25506,2809,20
22442,11338,28
22442,10858,28
22442,79141,22
22442,332,20
22442,2809,20
22444,11338,28
22444,10858,28
22444,79141,22
22444,332,20
22444,2809,20
22476,11338,28
22476,10858,28
22476,79141,22
22476,332,20
22476,2809,20
22481,11338,28
22481,10858,28
22481,79141,22
22481,332,20
22481,2809,20
22507,11338,28
22507,10858,28
22507,79141,22
22507,332,20
22507,2809,20
22515,11338,28
22515,10858,28
22515,79141,22
22515,332,20
22515,2809,20
22523,11338,28
22523,10858,28
22523,79141,22
22523,332,20
22523,2809,20
25813,11338,28
25813,10858,28
25813,79141,22
25813,332,20
25813,2809,20
25817,11338,28
25817,10858,28
25817,79141,22
25817,332,20
25817,2809,20
25532,11338,28
25532,10858,28
25532,79141,22
25532,332,20
25532,2809,20
25537,11338,28
25537,10858,28
25537,79141,22
25537,332,20
25537,2809,20
25568,11338,28
25568,10858,28
25568,79141,22
25568,332,20
25568,2809,20
25579,11338,28
25579,10858,28
25579,79141,22
25579,332,20
25579,2809,20
25590,11338,28
25590,10858,28
25590,79141,22
25590,332,20
25590,2809,20
25615,11338,28
25615,10858,28
25615,79141,22
25615,332,20
25615,2809,20
25626,11338,28
25626,10858,28
25626,79141,22
25626,332,20
25626,2809,20
25665,11338,28
25665,10858,28
25665,79141,22
25665,332,20
25665,2809,20
25674,11338,28
25674,10858,28
25674,79141,22
25674,332,20
25674,2809,20
25680,11338,28
25680,10858,28
25680,79141,22
25680,332,20
25680,2809,20
25681,11338,28
25681,10858,28
25681,79141,22
25681,332,20
25681,2809,20
25682,11338,28
25682,10858,28
25682,79141,22
25682,332,20
25682,2809,20
25692,11338,28
25692,10858,28
25692,79141,22
25692,332,20
25692,2809,20
25700,11338,28
25700,10858,28
25700,79141,22
25700,332,20
25700,2809,20
25712,11338,28
25712,10858,28
25712,79141,22
25712,332,20
25712,2809,20
25753,11338,28
25753,10858,28
25753,79141,22
25753,332,20
25753,2809,20
25794,11338,28
25794,10858,28
25794,79141,22
25794,332,20
25794,2809,20
22740,11338,28
22740,10858,28
22740,79141,22
22740,332,20
22740,2809,20
22764,11338,28
22764,10858,28
22764,79141,22
22764,332,20
22764,2809,20
22867,11338,28
22867,10858,28
22867,79141,22
22867,332,20
22867,2809,20
22419,11338,28
22419,10858,28
22419,79141,22
22419,332,20
22419,2809,20
22427,11338,28
22427,10858,28
22427,79141,22
22427,332,20
22427,2809,20
22432,11338,28
22432,10858,28
22432,79141,22
22432,332,20
22432,2809,20
26205,11338,28
26205,10858,28
26205,79141,22
26205,332,20
26205,2809,20
26256,11338,28
26256,10858,28
26256,79141,22
26256,332,20
26256,2809,20
26280,11338,28
26280,10858,28
26280,79141,22
26280,332,20
26280,2809,20
26333,11338,28
26333,10858,28
26333,79141,22
26333,332,20
26333,2809,20
25821,11338,28
25821,10858,28
25821,79141,22
25821,332,20
25821,2809,20
25829,11338,28
25829,10858,28
25829,79141,22
25829,332,20
25829,2809,20
25833,11338,28
25833,10858,28
25833,79141,22
25833,332,20
25833,2809,20
25845,11338,28
25845,10858,28
25845,79141,22
25845,332,20
25845,2809,20
25853,11338,28
25853,10858,28
25853,79141,22
25853,332,20
25853,2809,20
25862,11338,28
25862,10858,28
25862,79141,22
25862,332,20
25862,2809,20
25863,11338,28
25863,10858,28
25863,79141,22
25863,332,20
25863,2809,20
25875,11338,28
25875,10858,28
25875,79141,22
25875,332,20
25875,2809,20
25882,11338,28
25882,10858,28
25882,79141,22
25882,332,20
25882,2809,20
25906,11338,28
25906,10858,28
25906,79141,22
25906,332,20
25906,2809,20
25917,11338,28
25917,10858,28
25917,79141,22
25917,332,20
25917,2809,20
25924,11338,28
25924,10858,28
25924,79141,22
25924,332,20
25924,2809,20
26457,11338,28
26457,10858,28
26457,79141,22
26457,332,20
26457,2809,20
26480,11338,28
26480,10858,28
26480,79141,22
26480,332,20
26480,2809,20
26506,11338,28
26506,10858,28
26506,79141,22
26506,332,20
26506,2809,20
26513,11338,28
26513,10858,28
26513,79141,22
26513,332,20
26513,2809,20
26556,11338,28
26556,10858,28
26556,79141,22
26556,332,20
26556,2809,20
26560,11338,28
26560,10858,28
26560,79141,22
26560,332,20
26560,2809,20
26578,11338,28
26578,10858,28
26578,79141,22
26578,332,20
26578,2809,20
25940,11338,28
25940,10858,28
25940,79141,22
25940,332,20
25940,2809,20
25975,11338,28
25975,10858,28
25975,79141,22
25975,332,20
25975,2809,20
26006,11338,28
26006,10858,28
26006,79141,22
26006,332,20
26006,2809,20
26039,11338,28
26039,10858,28
26039,79141,22
26039,332,20
26039,2809,20
26048,11338,28
26048,10858,28
26048,79141,22
26048,332,20
26048,2809,20
26100,11338,28
26100,10858,28
26100,79141,22
26100,332,20
26100,2809,20
26103,11338,28
26103,10858,28
26103,79141,22
26103,332,20
26103,2809,20
26129,11338,28
26129,10858,28
26129,79141,22
26129,332,20
26129,2809,20
26157,11338,28
26157,10858,28
26157,79141,22
26157,332,20
26157,2809,20
26617,11338,28
26617,10858,28
26617,79141,22
26617,332,20
26617,2809,20
26674,11338,28
26674,10858,28
26674,79141,22
26674,332,20
26674,2809,20
26685,11338,28
26685,10858,28
26685,79141,22
26685,332,20
26685,2809,20
26687,11338,28
